SMILES,dockscore
O=C(NCCc1csc(O)n1)c1cc(Cc2ccccc2)ccc1O,-30.28
CCOC[C@H](O)CN[C@](C)(C(=O)OC)c1cccc([N+](=O)[O-])c1,-28.07
C[C@H]1C[C@@H](NC(=O)c2ccoc2CC(N)=O)CN1C1CC1,-38.73
CC(C)(O)CNC(=O)N[C@H]1C[C@H](C(F)(F)F)C[C@H](C(F)(F)F)C1,-21.25
O=C(c1cc(-c2cccs2)n[nH]1)N1CCC(N2CCNC2=O)CC1,-33.95
CC(C)OC[C@H](CO)N(C)C(=O)c1ncsc1Br,-20.88
Cc1ccc(CCC(=O)N2CC[C@@H](OC(=O)N(C)C)C2)s1,-23.03
C[C@@H]1C[C@H]1NC(=O)NC[C@@H](c1ccc(Cl)cc1)N1CCOC(C)(C)C1,-17.29
C[C@@]1(c2ccccc2)CN(C(=O)NCCCCN2CCCC2)CCO1,-38.53
CCN(C)C(=O)[C@@H](C)NC(=O)Nc1ccc(-n2cccn2)c(Cl)c1,-32.11
CC(=O)Nc1ccc(S[C@H](C)C(=O)N[C@@H]2C[C@H]3CC[C@@H]2O3)cc1,-24.23
C=CCC[C@@H](CO)NC(=O)N[C@H](CC1CC1)c1ccccc1,-32.73
COC(=O)C[C@@H]1CCCCN1C(=O)c1coc(-c2ccnc(C)c2)n1,-31.86
CCOc1cc(C(=O)Nc2ccc3c(c2F)CCNC3=O)ccc1C,-32.47
Cc1cc(F)cc(-c2noc(-c3ccc(CS(C)(=O)=O)cc3)n2)c1,-29.39
Cc1ccc(C)c(N(C)C(=O)c2ncn(-c3ccccc3)n2)c1,-37.74
CS[C@@H]1CCN(c2nnc(C(F)(F)F)s2)C1,-30.04
CC[C@H](Oc1ccccc1C(C)C)C(=O)N[C@H](C)c1ncc[nH]1,-37.78
O=C(/C=C/c1cccc([N+](=O)[O-])c1)N1CCC[C@@H]1CCCO,-31.02
C[C@H]1C[C@H](C)N(C(=O)C(=O)Nc2ccc3ccn(C)c(=O)c3c2)C1,-30.05
CN(C)C(=O)[C@@H]1C[C@@H]1C(=O)N1CC[C@@H]([C@H](O)C(F)(F)F)C1,-18.46
COCCOCc1cccc(NC(=O)CC[C@H]2CCCCO2)c1,-16.48
CC1CCC(O)(CNC(=O)c2snc(O)c2Cl)CC1,-6.84
C[C@@H]1COCC[C@@H]1NC(=O)/C=C/c1ccccc1[N+](=O)[O-],-37.93
O=C(N=c1ccc(C2CC2)n[nH]1)NCC1(C(F)F)CC1,10.91
CCc1nc([C@H](C)NC(=O)Nc2cnn(CCC(C)C)c2C)n[nH]1,-37.18
Cc1cc(N)cc(CNC(=O)[C@H](C)N2C(=O)NC3(CCCC3)C2=O)c1,-23.48
Cc1ccc(NC(=O)c2cccc(OC(F)F)c2)cc1C(N)=O,-32.81
CN(C)C(=O)CNC(=O)N[C@H]1CCCc2sc(Cl)cc21,-18.81
CC(C)N1CCOC[C@@]2(CN(Cc3ccoc3)CCO2)C1,-25.34
CO[C@H]1C[C@@H](CNC(=O)N(C)[C@@H](C)c2ccc(C)cc2)C1,-26.46
CC[C@H](C(=O)OC)C(=O)N(C)CC1CCN(C)CC1,-24.87
CSCCCCNC(=O)Nc1ccc2c(c1)OCCNC2,-25.57
CSc1cc(C(=O)NCc2cccnc2-n2ccnc2)ccn1,-37.67
Cc1ccc(-n2ncc(NC(=O)CN3CCCC3=O)c2C(C)C)cc1,-22.57
COc1ccc(CC[S@](=O)Cc2cc(C)ccc2C)cc1,-36.56
O=C(NCC1CCC(F)(F)CC1)N1CC[C@H]2CCC[C@H]21,-17.44
CC(=O)N(C)c1nc(CN2CCO[C@H](c3nc(C)n[nH]3)C2)cs1,-27.49
CSCc1cc(C(=O)N2CCC[C@@]23CCOC3=O)ccc1F,-21.2
CSc1c(F)cccc1NC(=O)[C@H]1CCC[C@H](N)C1,-30.19
COc1cc(N2CCN(C(=O)c3cc(C(N)=O)cs3)CC2)ncn1,-26.37
COc1ccc(CNC(=O)NC2CCN(C3CCCC3)CC2)cc1,-27.91
Cc1cnc(CCCC(=O)Nc2cnc3n[nH]c(C)c3c2)o1,-38.59
Cc1ccc(C(=O)NC[C@@H]2CCCN(Cc3ccccc3)C2)cn1,-44.21
Cc1ccc(/C=C\C(=O)NCc2n[nH]c(=N)o2)cn1,-4.46
CS(=O)(=O)Cc1ccccc1NC(=O)Nc1ccnn1CCO,-32.93
CCN(C(C)C)S(=O)(=O)c1cccc(Cl)c1F,-29.87
C=C(CC)CNC(=O)N1CCN([C@H](C)c2nc(C3CC3)no2)CC1,-24.32
CCN(CC)[C@@H]1CCN(C(=O)C(=O)N(C)Cc2cnc(C)s2)C1,-23.39
CC[C@@H]1CN(c2ccc(=O)n(C)n2)CCN1CCOC,-30.23
O=C(c1ccc(-n2cccn2)cc1)N1CCO[C@H](C2CC2)C1,-37.85
COC(=O)C1=NN[C@H]2C(=O)N(c3cccc4ccccc43)C(=O)[C@@H]12,6.16
NCCC1CCN(Cc2c(F)cccc2Br)CC1,-43.3
Cc1ccc(S(=O)(=O)N(CC(N)=O)CC(N)=O)cc1Br,-34.1
CCCCN(C)CC1CCN(C[C@@H]2CCOC2)CC1,-39.26
COc1ccc2[nH]c(C(=O)Nc3ccc(N4CCC4=O)cc3)cc2c1,-38.44
CC(=O)N[C@@H](CC(=O)Nc1ncn(C2CCCCC2)n1)c1cccs1,-16.89
Cc1cccc([C@H](NCc2ncnn2C(C)C)C(C)C)c1,-24.57
CCOc1cc(CN[C@H]2CCO[C@H](C)C2)cc(Cl)c1O,-36.67
C=CC(C)(C)C(=O)Nc1ccc(OC(F)F)cc1,-28.27
COCc1nc(C)cc(N2CCC[C@@](C)(OC)C2)n1,-22.68
CC(=O)N1CC(OCC(=O)N2CCOC[C@H]2CC(F)F)C1,-31.4
C[C@H]1CNCC[C@H]1NC(=O)NCCNS(=O)(=O)c1ccccc1,-27.69
C[C@H](C(=O)N[C@@H]1CCS(=O)(=O)C1)N1CCC[C@H](C(=O)NCC2CC2)C1,-19.11
CC(C)NS(=O)(=O)N1CCC[C@@H](c2n[nH]cc2CN2CCOCC2)C1,-12.54
CCNC(=O)c1ccc(NCCCC(C)C)nn1,-23.12
Cc1cc(NC(=O)N(Cc2ccccc2)CC(F)F)n(C)n1,-35.36
CC1(C)CN(C(=O)CNC(=O)Cc2ccc(O)cc2)CC(C)(C)O1,-10.39
COCc1cc(C(=O)N2CCCCC[C@@H]2C(=O)OC)no1,-27.14
COC(=O)[C@H](C)CN(Cc1ccc(C)o1)C1CC1,-46.64
C#C[C@@H](CC)NC(=O)[C@H]1CCN(c2ccc(Cl)cc2)C1=O,-31.72
C[C@@]1(F)CCN(C(=O)c2nccc3c2cccc3S(N)(=O)=O)C1,-25.1
CCc1ccc(S(=O)(=O)N[C@]2(C#N)CCc3ccccc3C2)cc1,-29.99
Cc1nc(-c2ccccc2)oc1C(=O)N[C@H]1C[C@@H](C(N)=O)C1,-34.47
CSc1ccc(Cl)c(C(=O)N2CCN(C(=O)[C@@H]3CCCO3)CC2)c1,-32.31
CCc1ccc(CN2CCC(CC(F)(F)F)CC2)o1,-37.25
CCOc1ccc(CNC(=O)[C@@H](C)c2ccsc2)cc1F,-25.49
Cc1ccc([N+](=O)[O-])cc1NC(=O)C(=O)N1CCN(CCO)[C@H](C)C1,-28.02
CCc1ncsc1NC(=O)N1CC[C@@H](C2CCN(C)CC2)C1,-27.8
COC[C@](C)(CCO)NC(=O)Nc1ccc2occc2c1,-27.31
O=C1NCC[C@H]1N1CCC[C@@H](c2nc3c(s2)CCCC3)C1,-40.77
COCC(=O)N[C@@H](C(=O)Nc1cccc([C@@H](C)OC)c1)C(C)C,-23.99
Cc1cc(NC(=O)Cn2ccc(C)c(C#N)c2=O)on1,-26.29
COCCCCSCC(=O)NCC1CCCCC1,-22.93
N[C@H]1CCC[C@@]12CCN(C(=O)c1ccc(C(F)(F)F)nc1)C2,-40.4
O=C(NC[C@H](O)c1ccccc1F)[C@@H]1CNC(=O)C1,-31.17
COc1ccc2c(c1)C=C(C(=O)Nc1ccc([S@](C)=O)c(F)c1)CO2,-42.53
C[C@H]1O[C@@H](C)[C@@H](C)[C@@H]1NS(=O)(=O)c1csnc1C(=O)O,5.41
COc1ccc2c(c1)CCC[C@H]2NC(=O)CN(C)Cc1cccnc1,-30.7
CCn1nccc1[C@@H]1OCC[C@H]1CNC(=O)c1ccnc(Cl)c1F,-36.08
COC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)c1cc(S(=O)(=O)N(C)C)c[nH]1,-31.77
O=C(NCCc1nc2ccccc2[nH]1)N1C[C@@H]2C[C@H]1CS2,-31.61
Cc1nccn1CCCN(C)C(=O)NC[C@H](C)N(C)C,-35.64
CCn1cnnc1[C@H]1CN(C(=O)CCCC2CCCC2)CCO1,-24.48
C[C@H]1OCCN(C(=O)CCc2ccc(F)cc2F)[C@H]1C,-33.24
C=CC1CCN(C(=O)COc2cc(C)ccc2F)CC1,-37.24
OC[C@]1([C@H](NCc2nc3cc(F)ccc3o2)C2CC2)CCCO1,-28.53
O=C([C@@H]1CC[C@@H]2C[C@@H]2C1)N1CC(=O)N(CCC(F)(F)F)C1,-34.73
CCn1ccnc1CNC(=O)Cn1c2ccccc2n(CC)c1=O,-32.23
Cc1ccccc1[C@@H]1CCN(Cc2ncccc2C(=O)O)C1,-35.0
C[C@@H](CNC(=O)N[C@@H](CCO)C1CCOCC1)CN1CCOCC1,-12.4
CN(C)C(=O)CN(Cc1ccc2ccccc2c1)C1CC1,-41.67
Cc1noc(C)c1CN1CCN(C(=O)c2cncnc2C)CC1,-32.44
CC[C@]1(C(=O)NCC2(c3ccccc3C)CC2)CCNC1,-39.76
COC(=O)c1cc(C(=O)NCC[C@@H]2C(=O)NN=C2C)ccn1,-28.19
Cc1ccc(NC(=O)c2cnc3[nH]cnc3c2)cc1N1CCNC1=O,-35.85
CN(C(=O)NCCOc1ccc([N+](=O)[O-])cc1)[C@H]1CCCOC1,-37.97
O=C(CC(F)(F)F)N1CCC(N=c2cncc[nH]2)CC1,-25.91
Cc1cc(C(F)(F)F)ncc1NC(=O)[C@@H]1CCC[C@H]1C,-20.88
O=C(/C=C/[C@H]1CCOC1)NCc1ccc2ccccc2c1,-36.5
Cc1ccn(-c2ccc(N3CC[C@@H](CNc4ccccn4)C3)nn2)n1,-37.73
COCCn1cc(CNC(=O)C(=O)N[C@@H]2CC[C@@H](C)C2)cn1,-32.72
COC(=O)c1ccc(N2C[C@@H](c3cccc(Cl)c3)OC[C@H]2C)nn1,-24.72
CC(C)c1nc([C@H](C)NC(=O)Cc2nc3ncccn3n2)n[nH]1,-26.2
CC[C@H](C)N(C)C(=O)NC1CCN(CCc2ccccc2)CC1,-56.77
Cc1ccc(CNC(=O)C(=O)NC[C@@H](N)C(C)C)c(N2CCCC2)n1,-42.43
CC[C@@H](NC(=O)C(=O)NC[C@@H](C)C(C)C)c1ccc(Cl)cc1,-25.8
CCc1noc(C)c1NC(=O)N1CC[C@@H](CN(C)CC)C1,-36.8
Cc1csc(-c2n[nH]c(=NCc3c4c(nn3C)CCCC4)o2)c1,-6.88
C[C@@H](Oc1ccc(C#N)cc1)C(=O)NC[C@H](CO)c1ccc(Cl)cc1,-44.28
O=C(N[C@H]1CC12CCNCC2)N1CCC(CN2CCCC2)CC1,-23.49
CC(C)CSCCNC(=O)[C@@H]1CCc2cccnc21,-27.59
NCCN(CCc1ccccc1)S(=O)(=O)c1cccc(C(F)(F)F)c1,-29.39
CCO[C@@H]1C[C@H](N2CCN(C(C)(C)CC)CC2)[C@@H]1Oc1ccccc1,-33.69
C[C@@H]1CC[C@H](C(=O)N(CC2CC2)C[C@@H]2CN(C)CCO2)C[C@H]1C,-17.15
COc1ccc(NC(=O)N(C)[C@H](C)c2cnn(C)c2)c(OC)c1OC,-28.81
CC(C)c1csc(CNC(=O)NCC(C)(C)C(=O)N2CCCC2)n1,-12.81
CN(C(=O)CNC(=O)NC1CCNCC1)C1CCCCC1,-40.48
Cc1nnc(N2CCc3ccc(Cl)cc32)nc1C,-25.57
O[C@]1(C(F)(F)F)CCN(Cc2nc(-c3ccccc3F)no2)C1,-32.0
NC(=O)c1ccc(CNC(=O)NCCc2cn3c(n2)SCC3)cc1,-27.95
COc1ccccc1[C@]1(C)C[C@@H]1NC(=O)NC[C@H](C)C(C)C,-9.6
Cn1cncc1CCN[C@@H]1CCCOc2cc(F)ccc21,-37.73
C[C@@H]1CCC[C@]1(O)CNCc1nccc2ccccc21,-50.88
C[C@@H](CNC(=O)NCc1nc2ncccn2n1)N1CCC[C@@H](C)C1,-46.17
CC(C)[C@@H](O)CN1CCC(NC(=O)CC2CCCC2)CC1,-16.77
CC[C@H](NC(=O)C1CN(C(C)=O)C1)c1ccncc1,-30.29
COC(=O)c1ccc(CN2C[C@H](CN)C[C@H]2C)s1,-37.14
Cc1ccc(CCC(=O)N=c2cc[nH]cc2C#N)cc1,-40.16
COCC[C@@H](NS(=O)(=O)Cc1ccc(C)cc1)C(=O)O,13.46
COCC[C@@H](C)NC(=O)c1ccc2c(c1)CCN2S(C)(=O)=O,-34.38
Cn1ncc(NC(=O)C(=O)NCC[C@H]2CCCCO2)c1C(F)F,-28.91
Cc1sc(=O)n(CC(=O)NC[C@H](O)COCC2CC2)c1C,-30.03
C[C@H](NC(=O)CSC[C@H]1CCCCO1)c1nc[nH]n1,-24.54
CC(C)(O)CCNC(=O)c1c[nH]c(C(F)(F)F)c1,-28.77
C[C@H]1CCCC[C@@H]1OCCNC(=O)Cc1cnn(-c2ccccc2)c1,-30.81
CC1(C)[C@H](O)C[C@H]1NC(=O)NCc1cc2c(nc1O)CCC2,-22.78
C[C@H](C(=O)N1CCC[C@@H]2CCC[C@@H]21)N1CCCCCC1,-26.06
CN1C[C@H](NC(=O)/C=C\C(C)(C)C)[C@@H](c2ccccc2)C1,-33.04
C[C@@H]1CNCC[C@H]1NC(=O)Cc1cccc([N+](=O)[O-])c1,-29.8
C[C@H]1CC[C@@H](C(N)=O)CN1CCC1CCCCC1,-43.12
Cc1nnnn1[C@@H](Cc1ccccc1)C(=O)Nc1nnn[nH]1,-38.57
O=C(NC[C@@]1(O)CCSC1)c1cccc(C(F)F)c1,-37.53
COc1ccc(C)nc1N=C(O)[C@H]1COCCN1C,-20.67
CC(C)(C)NC(=O)CCNC(=O)C1(n2cccn2)CCNCC1,-22.85
Cn1ccc2cccc(NC(=O)C(=O)Nc3cccc(F)c3)c21,-43.9
Cc1cccc(NC(=O)N2CC[C@@H]([C@H]3CCOC3)C2)c1C,-33.23
C[C@@H](C(=O)Nc1[nH]nnc1C(=O)NC1CC1)c1c(F)cccc1F,-30.26
CCC[C@@H](NCc1cncc(OC)c1C)c1ccccn1,-47.19
CC[C@@H](CNC(=O)NCC(=O)NCC(F)F)Oc1cccc(C)c1,-27.28
COC[C@@H](CS(=O)(=O)N1CCC[C@H](CSC)C1)OC,-16.18
Cc1cc(NC(=O)C2CCN(c3ccccc3[N+](=O)[O-])CC2)ccn1,-32.4
N#CCCC[C@@H](NC(=O)c1ccccc1)c1ccccc1,-29.61
CCCN(C)CC(=O)N[C@H](CC)[C@H]1CCCCO1,-36.44
O/C(=N/C[C@@H]1COc2ccccc2O1)N1CCO[C@@H](c2cccs2)C1,-30.83
COCCc1ccnc(NC(=O)c2ccc(Br)cc2O)c1,-39.07
O=C1OC2(CCCC2)CN1CN1CCC(Oc2ccc(F)nc2)CC1,-26.96
C[C@H](CN)N(C)C(=O)CCc1ncc(-c2c(F)cccc2F)o1,-28.64
CCOC(=O)[C@H](NC(=O)c1ccc(Br)c(F)c1)[C@@H](C)CC,-25.76
COc1cc(C)c(C(=O)N2CC[C@H](C)[S@@](=O)CC2)cc1OC,-5.82
C[C@H]1CCNC(=O)[C@@H]1NC(=O)NCCc1csc(C(C)(C)C)n1,-17.01
Cc1ccccc1C[C@H](C)N(C)C(=O)NC[C@@H]1CCC[C@H](N)C1,-23.34
CCN(Cc1ccc([N+](=O)[O-])c(OC)c1O)[C@H]1CCS(=O)(=O)C1,-28.15
O=C(Cc1cccc(Cl)c1Cl)N[C@H]1c2ccccc2C[C@@H]1O,-34.82
O=C(C[C@H]1CCCO1)NCc1ccccc1N1CCCCC1,-27.79
COC(=O)c1nccc(N2CC3(CCC3)c3ccccc32)n1,-28.41
NC(=O)[C@H]1CCCCN1CC(=O)Nc1nnc(-c2ccco2)o1,-20.77
CC(C)CN(C)CCCNC(=O)C(=O)N=c1ccn(CC(F)F)[nH]1,-23.0
C[C@@H](Cc1ccc(OC(F)(F)F)cc1)C(=O)N[C@H]1CCOC1(C)C,-28.37
CC(=O)NCCN(C)C(=O)C(=O)Nc1cccc(-n2cnnn2)c1C,-31.2
CCCN(CCc1cccc(F)c1)c1cn[nH]c(=O)c1Cl,-30.58
CCc1noc(C)c1CN1CCC2(CC1)CCS(=O)(=O)CC2,-24.62
CC(C)(C)[C@H](O)Cc1cn(Cc2cccc(Cl)c2)nn1,-32.76
C[C@@H]1[C@H](C)CN(C(=O)NCc2ccc(CS(C)(=O)=O)cc2)[C@H]1C,-20.06
CCc1ccc(NC(=O)CN(CCO)[C@H]2CCCSC2)cc1,-46.18
Cc1ccc2oc(NC[C@@H]3CCO[C@H]3c3cnn(C)c3)nc2c1,-32.67
C[C@@H]1[C@H](C(F)(F)F)CCN1C(=O)[C@](C)(O)C1CCC1,-28.11
CC1=C(C)CN(C(=O)N[C@H](C)CCC(=O)OC(C)C)CC1,-24.91
C[C@H](NC(=O)NCCNc1cnccn1)c1ccc([N+](=O)[O-])cc1,-36.67
CC(C)n1cnc(=NC(=O)C(=O)N2CCCC[C@H]2c2cccn2C)[nH]1,-2.68
CC(=O)N1CCN(C(=O)c2cncc(-c3ccc(Cl)cc3)c2)[C@@H](C)C1,-35.57
CCN1C[C@H](NC(=O)N[C@@H]2CCc3sc(Cl)cc32)CC1=O,-32.74
CCOC[C@@H]1CCC[C@@H]1NCc1ccc(OC(C)C)nc1,-39.05
CCOC[C@H](O)CNC(=O)C[C@H](C)c1ccc(OC)cc1,-32.52
O=C(NC1CC(c2ccccc2)C1)N[C@@H]1CCCc2nc(O)ccc21,-35.72
CO[C@@H](CN)CC(=O)Nc1cn(-c2ccccc2)nc1C,-42.41
Cc1ccc(F)c(C(=O)NCCCNc2cccc(F)c2)c1F,-36.77
CCC(CC)[C@H](C)C(=O)NCc1cccc2c1CCCN2,-33.45
CC[C@H](C)[C@@H](CNC(=O)Cc1cccc(F)c1)OC,-25.0
CCC(=CC(=O)N1C[C@@H](C)O[C@]2(CCOC2)C1)CC,-21.81
C[C@H](CNC(=O)N[C@H](CO)c1cccc(F)c1)c1nccs1,-27.22
CC(=O)c1ccc(NC(=O)C2CC(F)(F)C2)cc1,-30.52
CN(C)c1ncc(C(=O)N2CCC[C@@H](c3cnn(C)c3)C2)cc1Cl,-42.23
CC(C)[C@@](C)(NCCS(=O)(=O)c1ccccc1)C(N)=O,-37.98
CC(=O)Nc1cccc(C(=O)NCc2cccc3cc[nH]c32)c1,-39.22
O=C(Nc1ccc2c(c1)CCC2=O)N[C@H]1CCc2cc(O)ccc2C1,-34.07
COCCC[C@H](C)NC[C@@H]1CN(c2ccc(Cl)cc2)CCO1,-42.84
CCSc1cc(Cl)ccc1C(=O)NCc1c(C)noc1C,-33.42
COC(=O)[C@@H]1CN(C(=O)NCCCSc2ccccc2)C[C@H]1C,-32.45
CNC(=O)c1ccc(S(=O)(=O)NC[C@@H](CO)CC2CC2)cc1,-21.66
CC(C)(CN[C@H]1CCC[C@@H](C#N)C1)c1cccc(C(F)(F)F)c1,-36.91
CO[C@H]1C[C@@H](CN(C)C(=O)[C@H]2CCc3cnn(C)c3C2)N(C)C1,-52.39
CCC(CC)n1ccc(C(=O)N2CCCc3n[nH]cc32)n1,-27.95
Cc1nc(C)c(NC(=O)C(=O)NCCc2cccc(Cl)c2)s1,-40.77
COc1ccc(SCc2nc(=O)n(C)[nH]2)cc1,-28.53
CN(CC1(C)COC1)C(=O)CNC(=O)Cc1cccc2ccccc21,-28.64
COC(=O)c1cccc(NC(=O)COc2ccc(C(C)(C)C)cc2)n1,-29.69
C=CCCCNC(=O)Nc1ccc2c(c1)CNCC2,-33.97
Cc1nc(NC(=O)c2cnc3sccn3c2=O)n[nH]1,-28.31
O=C(NCCCOC(F)F)NCc1ccc2c(c1)OC(F)(F)O2,-28.31
CCc1ccc(CN2CCN(C[C@H]3CCCO3)CC2)nc1,-38.4
O=C(NCc1ccccc1N1CCOCC1)N1C[C@@H]2CCCCC[C@@H]21,-20.01
CO[C@@H](CC(=O)N(Cc1ccccc1)C(C)C)C(F)(F)F,-31.51
CC1CCC(NS(=O)(=O)CC(=O)NCc2cc(C(N)=O)no2)CC1,-28.77
CC1([C@H]2CCCN(c3nc(-c4cccc(Cl)c4)no3)C2)OCCO1,-31.87
COC(=O)c1cc(NC(=O)N[C@@H]2CCCCNC2)cn1C,-31.31
CCc1cc(NC(=O)C(C)(C)c2ccccc2)n(C)n1,-28.27
C[S@](=O)c1ccc(NC(=O)C(=O)N[C@H]2C[C@H]2C2CCCCC2)cc1F,-30.25
COc1cccc2c1CCN(C(=O)/C=C/[C@@H]1CCOC1)C2,-31.59
CC[C@H](NCc1cnc(C2CC2)nc1)[C@@H]1CCCO1,-39.0
CCc1nn(C)c(OC)c1CNC(=O)Cc1cccc(C(C)C)c1,-19.62
CCn1nccc1N1CCC[C@H](N[C@@H](C)CCn2cccn2)C1=O,-26.96
CCN1C[C@H](C)N(C(=O)c2cccc(C(=O)NC)c2)C[C@H]1C,-24.89
CO[C@@]1(CNC(=O)NCC2(N)CCCCC2)CCOC1,-32.72
CS(=O)(=O)c1ccc(/C=C/c2nc([C@H]3CCCOC3)no2)o1,-22.03
C=C[C@@H]1OCC[C@H]1NC(=O)C[C@H]1CCC[C@H](C)C1,-25.81
CC(C)[C@H](Sc1ccccc1)C(=O)N1CC(n2ccnc2)C1,-33.19
C[C@H](C(=O)NCCSCCCO)C1CCCC1,-17.99
CC(C)[C@H]1CNCCN1C(=O)C(=O)Nc1ccccc1C(C)(F)F,-39.16
CNC(=O)OC[C@@H]1CCCCN1C(=O)NCc1ccc2cncn2c1,-45.51
CC(C)N1CCC[C@@H](CNC(=O)c2ccc(Cl)c(S(C)(=O)=O)c2)C1,-34.36
COC1([C@@H](C)NCCc2ccc(S(N)(=O)=O)cc2)CCCCC1,-29.4
Cc1cc(C[C@H](C)NC(=O)C(=O)N2Cc3ccccc3C[C@@H]2C)n[nH]1,-34.26
CCN(CC)CCSCC(=O)N1CC[C@@H](C)C[C@H]1C,-26.25
C[C@H](CN1CCCC1=O)NC(=O)NCCN1CCCCC1,-15.58
Cc1sccc1-c1nc([C@H]2CCOC[C@@H]2C)no1,-26.56
O=S(=O)(C1CC1)N1CCC(OCCc2ccccc2)CC1,-36.22
O=C(N[C@H](c1ccccc1)c1ccc(F)cc1)N[C@@H]1CCOC[C@@H]1O,-23.38
C#C[C@@H](NC(=O)NC1CCN(OC)CC1)c1ccc(Cl)cc1F,-13.2
Cc1cc(C(=O)NCCc2cncn2C)nn1-c1cccc(Cl)c1,-32.21
COC(=O)C[C@@H]1CCCN1C(=O)NCC(C)(C)c1cccc(OC)c1,-26.56
Cc1cccc2oc(CCNS(=O)(=O)c3cncc(F)c3)nc21,-35.78
COCC[C@H](NC(=O)NC[C@H](C)c1nccs1)c1ccc(C)o1,-26.72
Cc1nnnn1-c1cccc(NC(=O)NC[C@](C)(O)CO)c1,-30.59
NC(=O)[C@H]1CCC[C@H](NC(=O)c2cncc(O)c2)C1,-31.38
Cc1ccc2c(c1)[C@@H](NC(=O)[C@@H]1C[C@H]1c1cccnc1)CC2,-29.73
CCOCCCC(=O)N[C@H](CC)C(=O)NCc1cccs1,-20.21
C[C@H](N[C@@H]1CCN(C2CCCCC2)C1=O)[C@@H]1C[C@H]1C1CC1,-27.06
C=C(C)COCCNC(=O)N[C@H](C)[C@H](OC)c1ccccc1F,-19.6
COC(=O)[C@@H](NCCS(=O)(=O)c1ccc(C#N)cc1)[C@@H](C)O,-13.5
C[C@H]1CCCCCN1C(=O)C(=O)Nc1ccc2[nH]ncc2c1,-39.54
CC[C@@H]1C[C@@H](C)CN1C(=O)C(=O)Nc1ccnn1C(C)C,-30.22
C[C@H](CCN(C)C)NC(=O)NC[C@@H](C)S(C)(=O)=O,-9.87
COc1cc(CNC(=O)C(=O)N2CC(CO)C2)ccn1,-29.32
CC(C)CCCN1C(=O)[C@@H]2C[C@@H](C)CCN2C1=O,-17.35
Cc1nc(N[C@@H]2CC[C@H](F)C2)[nH]c(=N[C@H]2CC[C@@H](F)C2)n1,-30.09
COc1ccc(C(=O)CN2CCN(C(=O)OC(C)(C)C)CC2)cc1,-32.76
O=C(Nc1cc2n(n1)CCCC2)C(=O)Nc1cccc2ccncc21,-35.61
Cc1cnn(CCC(=O)Nc2cccc(OC(F)F)c2)c1,-37.22
CS(=O)(=O)N1CCCC[C@H]1CNC(=O)NCC[C@H]1CCCNC1,-10.79
C[C@H]1O[C@@H](C)[C@H](C)[C@H]1C(=O)N1CCc2c(F)ccc(C(=O)O)c2C1,34.91
CN1CC=C(CNC(=O)c2cc(C(N)=O)n(-c3ccccc3)n2)CC1,-44.34
CC[C@@H](C)[C@H](O)C(=O)N1CC=C(c2ccccc2C)C1,-30.27
CC1(F)CC(NC(=O)c2cc3c(s2)CCCCC3)C1,-31.55
CC(C)Oc1cncc(NC(=O)N2CC[C@@H](C)[S@@](=O)CC2)n1,-12.59
CC(=O)[C@H](C)CCCCC(=O)N1CC[C@@H](CC2CC2)C1,-21.56
CC(C)N(CC(F)(F)F)C(=O)CN(C)[C@@H]1CCN(C)C1=O,-12.08
CC[C@]1(CO)CCCN(Cc2cc(OC)c(OC)cc2SC)C1,-32.04
COCC1(CNc2nc3ccc(F)cc3s2)CCOCC1,-37.77
C[C@H]1CN(C2CCOCC2)CCN1C(=O)c1ccc(N(C)C)cc1F,-35.78
CCc1ccc(CNC(=O)N2CCCC[C@H]2[C@@H](C)N)s1,-54.56
NC(=O)NCCC(=O)N1CCc2cc(F)cc(Br)c2C1,-28.99
CC(=O)N(C[C@H]1CCCN1C(=O)COc1cccc(C=O)c1)C1CC1,-29.65
CN(C)c1ccc(S(=O)(=O)NC(C)(C)c2ccc([N+](=O)[O-])cc2)cc1,-28.58
O=C(CCn1nc2ccccn2c1=O)NC[C@@H]1CCCCN1CCO,-53.04
C[C@H]([C@H]1Cc2ccccc2O1)N(C)C(=O)c1cnc(C(F)(F)F)nc1,-40.69
CN(CC(=O)NCc1ccc2cc[nH]c2n1)c1ncnc2[nH]cnc21,-39.83
Cn1nccc1/C=C/C(=O)N[C@H]1CCC[C@@H]1c1ccc(F)cc1,-40.66
CC(C)CC1(CNC(=O)C(=O)N2CCC[C@@H]2CO)CCCC1,-13.69
Cn1ccnc1[C@@H]1OCC[C@H]1N=c1nc(-c2cccc(Cl)c2)[nH]o1,-8.78
C[C@@H](NC[C@H](O)CC(F)(F)F)c1cccc(S(N)(=O)=O)c1,-44.53
CC(=O)c1ccc(NC(=O)CN(C)[C@H]2CCSC2)cc1C,-31.35
CCOC(=O)[C@@H]1CC[C@H](NC(=O)N2CCN(C)[C@@H](C(C)C)C2)C1,-41.13
OCc1cn(CCCN[C@@H](c2ccccc2)c2ccc(F)cn2)nn1,-35.71
CC(=O)N1CCC(NC(=O)C(=O)NCC(C)(C)[C@@H]2CCCCO2)CC1,-15.77
CCOC(=O)[C@](C)(O)CN1CCN(c2ccc(Cl)cn2)CC1,-37.65
C[C@H](CC1CCCCC1)NC(=O)Cc1cncc(O)c1,-25.88
